"","pointid","grid_code","POINT_X","POINT_Y","year","effort","obs"
"4934",368340,0.0344824,-915566.79481,1514682.2555,2021,1,0
"4935",368350,0.0553784,-905566.79481,1514682.2555,2021,1,0
"4936",368386,0.137648,-869566.79481,1514682.2555,2017,2,0
"4937",368386,0.137648,-869566.79481,1514682.2555,2018,3,0
"4938",368386,0.137648,-869566.79481,1514682.2555,2020,8,0
"4939",368386,0.137648,-869566.79481,1514682.2555,2021,14,0
"4940",368398,0.310569,-2025566.79481,1513682.2555,2020,1,0
"4941",368436,0.00526145,-1987566.79481,1513682.2555,2017,1,0
"4942",368456,0.0109749,-1967566.79481,1513682.2555,2017,1,0
"4943",368758,0.0660982,-1665566.79481,1513682.2555,2021,2,0
"4944",368759,0.379615,-1664566.79481,1513682.2555,2017,1,0
"4945",369113,0.0125087,-1310566.79481,1513682.2555,2021,1,0
"4946",369474,0.0304359,-949566.79481,1513682.2555,2020,1,0
"4947",369474,0.0304359,-949566.79481,1513682.2555,2021,2,0
"4948",369475,0.0846077,-948566.79481,1513682.2555,2020,2,0
"4949",369475,0.0846077,-948566.79481,1513682.2555,2021,2,0
"4950",369483,0.295418,-940566.79481,1513682.2555,2019,1,0
"4951",369483,0.295418,-940566.79481,1513682.2555,2020,1,0
"4952",369483,0.295418,-940566.79481,1513682.2555,2021,1,0
"4953",369502,0.00361886,-921566.79481,1513682.2555,2021,1,0
"4954",369503,0.378004,-920566.79481,1513682.2555,2018,1,0
"4955",369554,0.103087,-869566.79481,1513682.2555,2021,1,0
"4956",369598,0.0126535,-1993566.79481,1512682.2555,2020,1,0
"4957",369615,0.00597874,-1976566.79481,1512682.2555,2017,1,0
"4958",369624,0.00771015,-1967566.79481,1512682.2555,2021,2,0
"4959",369926,0.329509,-1665566.79481,1512682.2555,2017,3,0
"4960",369926,0.329509,-1665566.79481,1512682.2555,2019,5,0
"4961",369926,0.329509,-1665566.79481,1512682.2555,2020,1,0
"4962",370281,0.0234313,-1310566.79481,1512682.2555,2018,1,0
"4963",370281,0.0234313,-1310566.79481,1512682.2555,2021,1,0
"4964",370324,0.297961,-1267566.79481,1512682.2555,2018,1,0
"4965",370527,0.138103,-1064566.79481,1512682.2555,2018,1,0
"4966",370649,0.113203,-942566.79481,1512682.2555,2019,4,0
"4967",370649,0.113203,-942566.79481,1512682.2555,2020,2,0
"4968",370684,0.0517706,-907566.79481,1512682.2555,2019,1,0
"4969",370739,0.0515713,-2026566.79481,1511682.2555,2020,2,0
"4970",370749,0.102132,-2016566.79481,1511682.2555,2021,3,0
"4971",370775,0.0103656,-1990566.79481,1511682.2555,2021,1,0
"4972",370792,0.285478,-1973566.79481,1511682.2555,2017,1,0
"4973",370798,0.0112028,-1967566.79481,1511682.2555,2020,1,0
"4974",370798,0.0112028,-1967566.79481,1511682.2555,2021,1,0
"4975",371099,0.0306177,-1666566.79481,1511682.2555,2018,1,0
"4976",371099,0.0306177,-1666566.79481,1511682.2555,2019,1,0
"4977",371099,0.0306177,-1666566.79481,1511682.2555,2021,1,0
"4978",371100,0.215736,-1665566.79481,1511682.2555,2018,1,0
"4979",371454,0.0148822,-1311566.79481,1511682.2555,2018,1,0
"4980",371454,0.0148822,-1311566.79481,1511682.2555,2019,1,0
"4981",371454,0.0148822,-1311566.79481,1511682.2555,2021,1,0
"4982",371455,0.0419884,-1310566.79481,1511682.2555,2018,1,0
"4983",371455,0.0419884,-1310566.79481,1511682.2555,2021,1,0
"4984",371846,0.0175357,-919566.79481,1511682.2555,2021,1,0
"4985",371847,0.462524,-918566.79481,1511682.2555,2021,4,0
"4986",371848,0.150142,-917566.79481,1511682.2555,2017,1,0
"4987",371848,0.150142,-917566.79481,1511682.2555,2020,1,0
"4988",371848,0.150142,-917566.79481,1511682.2555,2021,1,0
"4989",371849,0.543374,-916566.79481,1511682.2555,2021,1,0
"4990",371851,0.0338565,-914566.79481,1511682.2555,2020,1,0
"4991",371853,0.16852,-912566.79481,1511682.2555,2019,2,0
"4992",371854,0.0325311,-911566.79481,1511682.2555,2018,1,0
"4993",371854,0.0325311,-911566.79481,1511682.2555,2019,1,0
"4994",371855,0.0220865,-910566.79481,1511682.2555,2021,1,0
"4995",371857,0.0558602,-908566.79481,1511682.2555,2021,2,0
"4996",371893,0.491117,-872566.79481,1511682.2555,2021,1,0
"4997",371908,0.14528,-2037566.79481,1510682.2555,2020,1,0
"4998",371909,0.064084,-2036566.79481,1510682.2555,2020,1,0
"4999",371909,0.064084,-2036566.79481,1510682.2555,2021,2,0
"5000",371911,0.171654,-2034566.79481,1510682.2555,2018,1,0
"5001",371911,0.171654,-2034566.79481,1510682.2555,2019,1,0
"5002",371950,0.0147456,-1987566.79481,1510682.2555,2018,2,0
"5003",371950,0.0147456,-1987566.79481,1510682.2555,2020,1,0
"5004",371969,0.013603,-1968566.79481,1510682.2555,2017,2,0
"5005",371969,0.013603,-1968566.79481,1510682.2555,2020,2,0
"5006",371969,0.013603,-1968566.79481,1510682.2555,2021,3,0
"5007",372261,0.337637,-1676566.79481,1510682.2555,2019,1,0
"5008",372272,0.0564922,-1665566.79481,1510682.2555,2019,2,0
"5009",372319,0.322882,-1618566.79481,1510682.2555,2017,8,0
"5010",372319,0.322882,-1618566.79481,1510682.2555,2018,11,0
"5011",372319,0.322882,-1618566.79481,1510682.2555,2019,10,0
"5012",372319,0.322882,-1618566.79481,1510682.2555,2020,4,0
"5013",372319,0.322882,-1618566.79481,1510682.2555,2021,15,0
"5014",372320,0.0174135,-1617566.79481,1510682.2555,2019,1,0
"5015",372321,0.0202749,-1616566.79481,1510682.2555,2021,1,0
"5016",372626,0.119189,-1311566.79481,1510682.2555,2018,1,0
"5017",372626,0.119189,-1311566.79481,1510682.2555,2021,1,0
"5018",372875,0.0420616,-1062566.79481,1510682.2555,2017,1,0
"5019",372875,0.0420616,-1062566.79481,1510682.2555,2018,1,0
"5020",372875,0.0420616,-1062566.79481,1510682.2555,2021,1,0
"5021",373062,0.333963,-875566.79481,1510682.2555,2021,1,0
"5022",373108,0.104282,-1999566.79481,1509682.2555,2020,1,0
"5023",373112,0,-1995566.79481,1509682.2555,2017,4,0
"5024",373112,0,-1995566.79481,1509682.2555,2018,3,0
"5025",373112,0,-1995566.79481,1509682.2555,2019,4,0
"5026",373112,0,-1995566.79481,1509682.2555,2020,2,0
"5027",373112,0,-1995566.79481,1509682.2555,2021,2,0
"5028",373113,0.0853668,-1994566.79481,1509682.2555,2017,1,0
"5029",373113,0.0853668,-1994566.79481,1509682.2555,2018,2,0
"5030",373113,0.0853668,-1994566.79481,1509682.2555,2019,1,0
"5031",373113,0.0853668,-1994566.79481,1509682.2555,2020,1,0
"5032",373114,0.00816691,-1993566.79481,1509682.2555,2019,1,0
"5033",373125,0.00669605,-1982566.79481,1509682.2555,2017,5,0
"5034",373125,0.00669605,-1982566.79481,1509682.2555,2020,1,0
"5035",373135,0.0671922,-1972566.79481,1509682.2555,2020,1,0
"5036",373139,0.018032,-1968566.79481,1509682.2555,2017,4,0
"5037",373139,0.018032,-1968566.79481,1509682.2555,2020,8,0
"5038",373139,0.018032,-1968566.79481,1509682.2555,2021,7,0
"5039",373151,0.030048,-1956566.79481,1509682.2555,2020,1,0
"5040",373442,0.135473,-1665566.79481,1509682.2555,2020,3,0
"5041",373480,0.0435007,-1627566.79481,1509682.2555,2020,2,0
"5042",373794,0.00458402,-1313566.79481,1509682.2555,2018,1,0
"5043",373795,0.0201076,-1312566.79481,1509682.2555,2018,1,0
"5044",373795,0.0201076,-1312566.79481,1509682.2555,2021,2,0
"5045",374049,0.295952,-1058566.79481,1509682.2555,2018,2,0
"5046",374049,0.295952,-1058566.79481,1509682.2555,2019,1,0
"5047",374049,0.295952,-1058566.79481,1509682.2555,2021,1,0
"5048",374152,0.0532469,-955566.79481,1509682.2555,2020,1,0
"5049",374152,0.0532469,-955566.79481,1509682.2555,2021,1,0
"5050",374153,0.0490415,-954566.79481,1509682.2555,2020,1,0
"5051",374153,0.0490415,-954566.79481,1509682.2555,2021,1,0
"5052",374154,0.0652148,-953566.79481,1509682.2555,2020,1,0
"5053",374154,0.0652148,-953566.79481,1509682.2555,2021,1,0
"5054",374231,0.370814,-876566.79481,1509682.2555,2017,1,0
"5055",374231,0.370814,-876566.79481,1509682.2555,2021,2,0
"5056",374232,0.110652,-875566.79481,1509682.2555,2021,1,0
"5057",374252,0.0527566,-2036566.79481,1508682.2555,2017,1,0
"5058",374252,0.0527566,-2036566.79481,1508682.2555,2020,4,0
"5059",374252,0.0527566,-2036566.79481,1508682.2555,2021,4,0
"5060",374288,0.0110814,-1988566.79481,1508682.2555,2021,2,0
"5061",374304,0.0345693,-1972566.79481,1508682.2555,2019,1,0
"5062",374307,0.0238346,-1969566.79481,1508682.2555,2021,2,0
"5063",374317,0.0121257,-1959566.79481,1508682.2555,2021,1,0
"5064",374604,0.0494966,-1672566.79481,1508682.2555,2021,1,0
"5065",374610,0.000197874,-1666566.79481,1508682.2555,2020,3,0
"5066",374650,0.138951,-1626566.79481,1508682.2555,2018,1,0
"5067",374855,0.11403,-1421566.79481,1508682.2555,2020,1,0
"5068",374962,0.0124914,-1314566.79481,1508682.2555,2018,1,0
"5069",374962,0.0124914,-1314566.79481,1508682.2555,2019,1,0
"5070",374963,0.0193613,-1313566.79481,1508682.2555,2018,1,0
"5071",374963,0.0193613,-1313566.79481,1508682.2555,2021,2,0
"5072",375217,0.0465295,-1059566.79481,1508682.2555,2018,1,0
"5073",375321,0.193197,-955566.79481,1508682.2555,2020,1,0
"5074",375321,0.193197,-955566.79481,1508682.2555,2021,2,0
"5075",375322,0.0511764,-954566.79481,1508682.2555,2020,1,0
"5076",375322,0.0511764,-954566.79481,1508682.2555,2021,2,0
"5077",375390,0.563991,-886566.79481,1508682.2555,2020,1,0
"5078",375395,0.493134,-881566.79481,1508682.2555,2019,1,0
"5079",375395,0.493134,-881566.79481,1508682.2555,2020,1,0
"5080",375395,0.493134,-881566.79481,1508682.2555,2021,7,0
"5081",375397,0.0576441,-879566.79481,1508682.2555,2020,1,0
"5082",375399,0.0699733,-877566.79481,1508682.2555,2021,1,0
"5083",375421,0.0668762,-2037566.79481,1507682.2555,2020,1,0
"5084",375422,0.0364095,-2036566.79481,1507682.2555,2017,2,0
"5085",375422,0.0364095,-2036566.79481,1507682.2555,2018,8,0
"5086",375422,0.0364095,-2036566.79481,1507682.2555,2019,2,0
"5087",375422,0.0364095,-2036566.79481,1507682.2555,2020,9,0
"5088",375422,0.0364095,-2036566.79481,1507682.2555,2021,4,0
"5089",375468,0.0116085,-1980566.79481,1507682.2555,2020,2,0
"5090",375778,0.032575,-1670566.79481,1507682.2555,2021,2,0
"5091",375781,0.0791138,-1667566.79481,1507682.2555,2021,1,0
"5092",375830,0.088568,-1618566.79481,1507682.2555,2017,1,0
"5093",376030,0.0226031,-1418566.79481,1507682.2555,2021,1,0
"5094",376134,0.0132482,-1314566.79481,1507682.2555,2018,1,0
"5095",376134,0.0132482,-1314566.79481,1507682.2555,2021,1,0
"5096",376494,0.0395354,-954566.79481,1507682.2555,2020,1,0
"5097",376494,0.0395354,-954566.79481,1507682.2555,2021,1,0
"5098",376568,0.391734,-880566.79481,1507682.2555,2019,2,0
"5099",376568,0.391734,-880566.79481,1507682.2555,2020,1,0
"5100",376593,0.0242219,-2037566.79481,1506682.2555,2020,1,0
"5101",376593,0.0242219,-2037566.79481,1506682.2555,2021,1,0
"5102",376600,0.318514,-2020566.79481,1506682.2555,2019,1,0
"5103",376600,0.318514,-2020566.79481,1506682.2555,2020,1,0
"5104",376605,0.223759,-2015566.79481,1506682.2555,2017,1,0
"5105",376605,0.223759,-2015566.79481,1506682.2555,2020,1,0
"5106",376618,0.0876291,-2002566.79481,1506682.2555,2021,1,0
"5107",376627,0.134536,-1993566.79481,1506682.2555,2021,1,0
"5108",376628,0.0546602,-1992566.79481,1506682.2555,2018,1,0
"5109",376628,0.0546602,-1992566.79481,1506682.2555,2019,2,0
"5110",376630,0.0863684,-1990566.79481,1506682.2555,2021,1,0
"5111",376953,0.217691,-1667566.79481,1506682.2555,2018,1,0
"5112",376953,0.217691,-1667566.79481,1506682.2555,2019,1,0
"5113",377004,0.00677037,-1616566.79481,1506682.2555,2020,2,0
"5114",377004,0.00677037,-1616566.79481,1506682.2555,2021,1,0
"5115",377224,0.24204,-1396566.79481,1506682.2555,2020,1,0
"5116",377230,0.0207772,-1390566.79481,1506682.2555,2017,1,0
"5117",377230,0.0207772,-1390566.79481,1506682.2555,2018,2,0
"5118",377230,0.0207772,-1390566.79481,1506682.2555,2019,1,0
"5119",377231,0.0234298,-1389566.79481,1506682.2555,2017,1,0
"5120",377305,0.0321709,-1315566.79481,1506682.2555,2018,2,0
"5121",377306,0.0288262,-1314566.79481,1506682.2555,2021,1,0
"5122",377645,0.042448,-975566.79481,1506682.2555,2017,1,0
"5123",377716,0.188454,-904566.79481,1506682.2555,2017,1,0
"5124",377716,0.188454,-904566.79481,1506682.2555,2019,3,0
"5125",377716,0.188454,-904566.79481,1506682.2555,2021,1,0
"5126",377741,0.0512176,-879566.79481,1506682.2555,2019,15,0
"5127",377741,0.0512176,-879566.79481,1506682.2555,2020,15,0
"5128",377741,0.0512176,-879566.79481,1506682.2555,2021,21,0
"5129",377742,0.0162225,-878566.79481,1506682.2555,2020,22,0
"5130",377742,0.0162225,-878566.79481,1506682.2555,2021,21,0
"5131",377766,0.00457458,-2037566.79481,1505682.2555,2018,1,0
"5132",377766,0.00457458,-2037566.79481,1505682.2555,2020,2,0
"5133",377766,0.00457458,-2037566.79481,1505682.2555,2021,1,0
"5134",377767,0.0860091,-2036566.79481,1505682.2555,2017,1,0
"5135",377767,0.0860091,-2036566.79481,1505682.2555,2021,1,0
"5136",377806,0.111699,-1990566.79481,1505682.2555,2017,11,0
"5137",377806,0.111699,-1990566.79481,1505682.2555,2018,4,0
"5138",377806,0.111699,-1990566.79481,1505682.2555,2019,1,0
"5139",377806,0.111699,-1990566.79481,1505682.2555,2021,1,0
"5140",377807,0.144691,-1989566.79481,1505682.2555,2018,1,0
"5141",377808,0.0470037,-1988566.79481,1505682.2555,2021,1,0
"5142",378129,0.000145953,-1667566.79481,1505682.2555,2021,1,0
"5143",378132,0.0864264,-1664566.79481,1505682.2555,2020,2,0
"5144",378178,0.0155119,-1618566.79481,1505682.2555,2018,3,0
"5145",378179,0.012319,-1617566.79481,1505682.2555,2021,1,0
"5146",378378,0.0406166,-1418566.79481,1505682.2555,2020,1,0
"5147",378378,0.0406166,-1418566.79481,1505682.2555,2021,1,0
"5148",378480,0.0258698,-1316566.79481,1505682.2555,2018,1,0
"5149",378480,0.0258698,-1316566.79481,1505682.2555,2019,1,0
"5150",378481,0.0118475,-1315566.79481,1505682.2555,2021,1,0
"5151",378819,0.0135423,-977566.79481,1505682.2555,2017,1,0
"5152",378819,0.0135423,-977566.79481,1505682.2555,2018,4,0
"5153",378899,0.10709,-897566.79481,1505682.2555,2019,2,0
"5154",378909,0.0747602,-887566.79481,1505682.2555,2017,1,0
"5155",378920,0.0441239,-876566.79481,1505682.2555,2021,4,0
"5156",378948,0.184351,-2031566.79481,1504682.2555,2017,1,0
"5157",378957,0.361073,-2022566.79481,1504682.2555,2020,2,0
"5158",379020,0.0132688,-1959566.79481,1504682.2555,2021,1,0
"5159",379296,0.13581,-1683566.79481,1504682.2555,2021,1,0
"5160",379306,0.0157452,-1673566.79481,1504682.2555,2018,1,0
"5161",379306,0.0157452,-1673566.79481,1504682.2555,2019,1,0
"5162",379306,0.0157452,-1673566.79481,1504682.2555,2020,1,0
"5163",379306,0.0157452,-1673566.79481,1504682.2555,2021,1,0
"5164",379309,0.0506944,-1670566.79481,1504682.2555,2021,1,0
"5165",379311,0.135067,-1668566.79481,1504682.2555,2021,1,0
"5166",379356,0.0692706,-1623566.79481,1504682.2555,2017,1,0
"5167",379357,0.0574128,-1622566.79481,1504682.2555,2019,2,0
"5168",379358,0.300408,-1621566.79481,1504682.2555,2018,1,0
"5169",379363,0.0138466,-1616566.79481,1504682.2555,2017,1,0
"5170",379363,0.0138466,-1616566.79481,1504682.2555,2018,2,0
"5171",379363,0.0138466,-1616566.79481,1504682.2555,2021,3,0
"5172",379364,0.0177023,-1615566.79481,1504682.2555,2017,1,0
"5173",379364,0.0177023,-1615566.79481,1504682.2555,2018,1,0
"5174",379364,0.0177023,-1615566.79481,1504682.2555,2019,1,0
"5175",379559,0.619688,-1420566.79481,1504682.2555,2019,1,0
"5176",379559,0.619688,-1420566.79481,1504682.2555,2020,2,0
"5177",379561,0.00594439,-1418566.79481,1504682.2555,2018,1,0
"5178",379594,0.0174279,-1385566.79481,1504682.2555,2018,1,0
"5179",379596,0.0109434,-1383566.79481,1504682.2555,2020,1,0
"5180",379663,0.00731206,-1316566.79481,1504682.2555,2018,2,0
"5181",379663,0.00731206,-1316566.79481,1504682.2555,2021,1,0
"5182",380002,0.0227954,-977566.79481,1504682.2555,2018,1,0
"5183",380126,0.00770918,-2034566.79481,1503682.2555,2021,1,0
"5184",380132,0.219245,-2028566.79481,1503682.2555,2020,1,0
"5185",380136,0.149811,-2024566.79481,1503682.2555,2017,2,0
"5186",380138,0.0918942,-2022566.79481,1503682.2555,2019,6,0
"5187",380164,0.431073,-1996566.79481,1503682.2555,2017,1,0
"5188",380170,0.251098,-1990566.79481,1503682.2555,2017,10,0
"5189",380170,0.251098,-1990566.79481,1503682.2555,2018,10,0
"5190",380170,0.251098,-1990566.79481,1503682.2555,2019,2,0
"5191",380170,0.251098,-1990566.79481,1503682.2555,2020,2,0
"5192",380174,0.0298295,-1986566.79481,1503682.2555,2020,1,0
"5193",380174,0.0298295,-1986566.79481,1503682.2555,2021,6,0
"5194",380175,0.029372,-1985566.79481,1503682.2555,2021,6,0
"5195",380177,0.0229696,-1983566.79481,1503682.2555,2020,1,0
"5196",380177,0.0229696,-1983566.79481,1503682.2555,2021,1,0
"5197",380178,0.0248748,-1982566.79481,1503682.2555,2017,3,0
"5198",380178,0.0248748,-1982566.79481,1503682.2555,2018,1,0
"5199",380178,0.0248748,-1982566.79481,1503682.2555,2019,7,0
"5200",380178,0.0248748,-1982566.79481,1503682.2555,2020,2,0
"5201",380477,0.0919252,-1683566.79481,1503682.2555,2021,1,0
"5202",380486,0.013994,-1674566.79481,1503682.2555,2017,1,0
"5203",380486,0.013994,-1674566.79481,1503682.2555,2019,1,0
"5204",380486,0.013994,-1674566.79481,1503682.2555,2020,1,0
"5205",380487,0.00359337,-1673566.79481,1503682.2555,2020,1,0
"5206",380539,0.190337,-1621566.79481,1503682.2555,2019,1,0
"5207",380542,0.0223762,-1618566.79481,1503682.2555,2021,1,0
"5208",380543,0.0137696,-1617566.79481,1503682.2555,2017,1,0
"5209",380640,0.0734916,-1520566.79481,1503682.2555,2019,1,0
"5210",380777,0.174291,-1383566.79481,1503682.2555,2017,1,0
"5211",380843,1.77636e-15,-1317566.79481,1503682.2555,2018,1,0
"5212",380843,1.77636e-15,-1317566.79481,1503682.2555,2019,2,0
"5213",380843,1.77636e-15,-1317566.79481,1503682.2555,2021,1,0
"5214",381215,0.221398,-945566.79481,1503682.2555,2020,1,0
"5215",381310,0.01683,-2031566.79481,1502682.2555,2021,2,0
"5216",381320,0.0158075,-2021566.79481,1502682.2555,2021,1,0
"5217",381321,0.0283513,-2020566.79481,1502682.2555,2019,1,0
"5218",381353,0.244371,-1988566.79481,1502682.2555,2021,1,0
"5219",381357,0.076792,-1984566.79481,1502682.2555,2021,2,0
"5220",381359,0.0270929,-1982566.79481,1502682.2555,2017,1,0
"5221",381721,0.0396573,-1620566.79481,1502682.2555,2017,1,0
"5222",381721,0.0396573,-1620566.79481,1502682.2555,2018,5,0
"5223",381721,0.0396573,-1620566.79481,1502682.2555,2019,4,0
"5224",381721,0.0396573,-1620566.79481,1502682.2555,2021,1,0
"5225",381724,0.0207081,-1617566.79481,1502682.2555,2017,2,0
"5226",381724,0.0207081,-1617566.79481,1502682.2555,2018,4,0
"5227",381724,0.0207081,-1617566.79481,1502682.2555,2020,3,0
"5228",381724,0.0207081,-1617566.79481,1502682.2555,2021,1,0
"5229",381958,0.0133638,-1383566.79481,1502682.2555,2018,1,0
"5230",382023,0.0057483,-1318566.79481,1502682.2555,2018,1,0
"5231",382023,0.0057483,-1318566.79481,1502682.2555,2019,1,0
"5232",382023,0.0057483,-1318566.79481,1502682.2555,2021,1,0
"5233",382024,0.0399775,-1317566.79481,1502682.2555,2018,1,0
"5234",382504,0.391581,-2016566.79481,1501682.2555,2021,1,0
"5235",382505,0.396952,-2015566.79481,1501682.2555,2018,1,0
"5236",382505,0.396952,-2015566.79481,1501682.2555,2019,1,0
"5237",382505,0.396952,-2015566.79481,1501682.2555,2020,4,0
"5238",382505,0.396952,-2015566.79481,1501682.2555,2021,2,0
"5239",382528,0.326693,-1992566.79481,1501682.2555,2021,1,0
"5240",382536,0.0676143,-1984566.79481,1501682.2555,2019,1,0
"5241",382847,0.00953548,-1673566.79481,1501682.2555,2017,1,0
"5242",382847,0.00953548,-1673566.79481,1501682.2555,2018,2,0
"5243",382847,0.00953548,-1673566.79481,1501682.2555,2020,1,0
"5244",382847,0.00953548,-1673566.79481,1501682.2555,2021,2,0
"5245",382848,0.00205597,-1672566.79481,1501682.2555,2021,1,0
"5246",382850,0.0105343,-1670566.79481,1501682.2555,2021,1,0
"5247",382900,0.169188,-1620566.79481,1501682.2555,2019,1,0
"5248",382902,0.156569,-1618566.79481,1501682.2555,2019,1,0
"5249",383130,0.113913,-1390566.79481,1501682.2555,2017,1,0
"5250",383202,0.0306671,-1318566.79481,1501682.2555,2018,1,0
"5251",383202,0.0306671,-1318566.79481,1501682.2555,2019,1,0
"5252",383202,0.0306671,-1318566.79481,1501682.2555,2021,1,0
"5253",383629,0.0320007,-891566.79481,1501682.2555,2018,1,0
"5254",383631,0.0268105,-889566.79481,1501682.2555,2020,1,0
"5255",383631,0.0268105,-889566.79481,1501682.2555,2021,1,0
"5256",383662,0.466034,-855566.79481,1501682.2555,2018,1,0
"5257",383665,0.0503724,-2031566.79481,1500682.2555,2018,1,0
"5258",383666,0.115563,-2030566.79481,1500682.2555,2021,4,0
"5259",383671,0.120776,-2025566.79481,1500682.2555,2021,1,0
"5260",383672,0.0851229,-2024566.79481,1500682.2555,2019,1,0
"5261",383684,0.436434,-2012566.79481,1500682.2555,2020,1,0
"5262",383718,0.0427045,-1978566.79481,1500682.2555,2019,2,0
"5263",383718,0.0427045,-1978566.79481,1500682.2555,2021,1,0
"5264",384024,0.0370308,-1672566.79481,1500682.2555,2020,1,0
"5265",384024,0.0370308,-1672566.79481,1500682.2555,2021,2,0
"5266",384025,0.00977389,-1671566.79481,1500682.2555,2017,1,0
"5267",384025,0.00977389,-1671566.79481,1500682.2555,2018,3,0
"5268",384025,0.00977389,-1671566.79481,1500682.2555,2019,1,0
"5269",384025,0.00977389,-1671566.79481,1500682.2555,2020,3,0
"5270",384025,0.00977389,-1671566.79481,1500682.2555,2021,3,0
"5271",384080,0.146318,-1616566.79481,1500682.2555,2021,1,0
"5272",384089,0.0337844,-1607566.79481,1500682.2555,2021,1,0
